,0,1
99,42.3807286,-71.0257165304217
100,42.3815010918367,-71.0230082755102
101,42.3814982142857,-71.0230156428571
102,42.3814953367347,-71.0230230102041
103,42.3814924591837,-71.023030377551
104,42.3814895816326,-71.023037744898
105,42.3814838265306,-71.0230524795918
106,42.3808763,-71.0257253204162
107,42.3809272,-71.0256736942316
108,42.3805023088235,-71.0265895441177
109,42.38109445,-71.0254894170489
110,42.3805049558824,-71.0265867794118
111,42.3805062794118,-71.0265853970588
112,42.38053275,-71.02655775
113,42.38004525,-71.0265178050445
114,42.3798441,-71.0265811383275
115,42.3794924285714,-71.0268767142857
116,42.3846896,-71.0125438
117,42.3794512040816,-71.0269803877551
118,,
119,42.3797703571429,-71.0271325714286
120,,
121,42.3798262142857,-71.0270691428571
122,42.3798541428571,-71.0270374285714
123,42.3798820714286,-71.0270057142857
124,42.37991,-71.026974
125,42.3802698304861,-71.0268590369003
126,42.3800800416667,-71.0271593333333
127,42.38054145,-71.0255278434791
128,42.38054145,-71.0255278434791
129,42.386541,-71.0573227
130,42.38047735,-71.0247671381698
131,42.379574877551,-71.0266693673469
132,42.379570755102,-71.0266797346939
133,,
134,42.3865161,-71.0063664
135,42.38137455,-71.0231184627644
136,42.38140345,-71.0230313130786
137,42.3814524,-71.022972712792
138,42.3814859,-71.0228862569014
139,42.38151825,-71.0227781694026
140,,
141,42.3811818,-71.02286595
142,42.3808549807692,-71.0227417884615
143,42.3811774117647,-71.0226392941176
144,,
145,42.3872878398339,-71.0084137079642
146,42.387158,-71.00824
147,42.3870174538418,-71.0086204564218
148,42.386946,-71.008811
149,42.38698945,-71.0089747311793
150,42.383969,-71.016627
151,,
152,42.38615,-71.011041
153,42.38615,-71.011041
154,42.38615,-71.011041
155,42.38615,-71.011041
156,42.38615,-71.011041
157,42.38615,-71.011041
158,42.38615,-71.011041
159,42.38615,-71.011041
160,42.38615,-71.011041
161,42.38615,-71.011041
162,42.38615,-71.011041
163,42.38615,-71.011041
164,42.38615,-71.011041
165,42.38615,-71.011041
166,42.38615,-71.011041
167,42.38615,-71.011041
168,42.38615,-71.011041
169,42.38615,-71.011041
170,42.38615,-71.011041
171,42.38615,-71.011041
172,42.38615,-71.011041
173,42.38539535,-71.0131905
174,42.3853618,-71.0132813367803
175,42.38532765,-71.0133739
176,42.3852971,-71.0134565935558
177,42.3852672,-71.0135375435558
178,42.3852354,-71.0136235367803
179,42.3851981818182,-71.0135858181818
180,42.3851769545455,-71.0136430454545
181,42.38510095,-71.0139234874044
182,42.3850495909091,-71.0139864090909
183,42.38502795,-71.01414665
184,42.38496285,-71.014349582381
185,42.3853344003682,-71.0156709360607
186,,
187,,
188,42.384791,-71.014685
189,42.3847654,-71.0147546
190,42.3847398,-71.0148242
191,42.3847142,-71.0148938
192,42.3846827,-71.0151012196279
193,42.3846374,-71.0151026
194,42.3845606,-71.0153114
195,42.3846129,-71.0154458630391
196,42.3846621,-71.0156225915677
197,42.3846085540569,-71.0159097137915
198,42.3846291925711,-71.0159871422393
199,42.3846864,-71.0159032922585
