,0,1
0,42.3793846015206,-71.0286928375203
1,42.3794012968311,-71.028648639307
2,42.3794179921416,-71.0286044410937
3,42.3794346874521,-71.0285602428804
4,42.3797005357143,-71.0272118571429
5,42.3796726071429,-71.0272435714286
6,,
7,42.3795329642857,-71.0274021428571
8,42.3791956875,-71.0280759375
9,,
10,,
11,42.379377,-71.027167
12,,
13,42.3789611818182,-71.0277877045454
14,42.3789486363636,-71.0278218409091
15,42.3789360909091,-71.0278559772727
16,42.3789235454545,-71.0278901136364
17,42.3788859090909,-71.0279925227273
18,42.3788482727273,-71.0280949318182
19,42.3785315897969,-71.028978772549
20,42.3784932885215,-71.0290374941176
21,42.3784595346046,-71.0290987602793
22,42.37918,-71.029722
23,42.37939335,-71.0298452634744
24,42.379646,-71.030036
25,42.37967235,-71.0297635372101
26,42.37970775,-71.029872875
27,42.3797283333333,-71.0298185
28,42.3797489166667,-71.029764125
29,42.3797900833333,-71.029655375
30,42.3798106666667,-71.029601
31,42.37991525,-71.02910255
32,42.3798724166667,-71.029437875
33,42.379893,-71.0293835
34,42.38000605,-71.0288537164124
35,42.380062,-71.0287888201104
36,42.3800988333333,-71.02883975
37,42.3801194166667,-71.028785375
38,42.38014,-71.028731
39,42.3799523,-71.0285300380293
40,42.38006225,-71.0283851
41,42.380133,-71.028424
42,42.3810536938775,-71.0281571020408
43,42.3810224693878,-71.0281375102041
44,,
45,42.3800203,-71.0276917153524
46,42.3798971195942,-71.0277193125386
47,42.3798761594589,-71.0277824167181
48,42.3798551993236,-71.0278455208977
49,42.3798342391883,-71.0279086250772
50,42.379813279053,-71.0279717292567
51,42.3797923189177,-71.0280348334363
52,42.3797713587825,-71.0280979376158
53,42.3796467193106,-71.0284769282313
54,42.3796264628283,-71.0285402617901
55,42.3796262,-71.02870085
56,42.3795927,-71.0287818794837
57,42.3795682,-71.0288945709329
58,,
59,42.3794648485679,-71.0289766462473
60,42.3794411111873,-71.02903875906
61,42.3794173738066,-71.0291008718727
62,42.3793936364259,-71.0291629846855
63,42.3793461616646,-71.0292872103109
64,42.379322424284,-71.0293493231237
65,42.3792986869033,-71.0294114359364
66,42.3792749495226,-71.0294735487491
67,42.3792749495226,-71.0294735487491
68,42.3792749495226,-71.0294735487491
69,42.379251212142,-71.0295356615618
70,42.3792274747613,-71.0295977743746
71,42.3792037373807,-71.0296598871873
72,42.3798743333333,-71.0299195
73,42.380261,-71.030453
74,42.3803892421504,-71.0301092761411
75,42.3804150455335,-71.0300405899245
76,42.3804150455335,-71.0300405899245
77,42.3804150455335,-71.0300405899245
78,42.3804150455335,-71.0300405899245
79,42.3804412707365,-71.0299720631098
80,42.3804412707365,-71.0299720631098
81,42.3804412707365,-71.0299720631098
82,42.3804412707365,-71.0299720631098
83,42.3804674959395,-71.029903536295
84,42.3804674959395,-71.029903536295
85,42.3804674959395,-71.029903536295
86,42.3804937211425,-71.0298350094803
87,42.3805199463456,-71.0297664826655
88,42.3804714,-71.02967885
89,42.3805986219546,-71.0295609022213
90,42.3806248471577,-71.0294923754065
91,42.3806510723607,-71.0294238485918
92,42.3806772975637,-71.029355321777
93,42.3806296,-71.0292820248046
94,42.3807297479698,-71.0292182681475
95,42.3807559731728,-71.0291497413328
96,42.3807191,-71.0290428821204
97,42.3808084235788,-71.0290126877033
98,42.38078505,-71.0288667451817
99,42.3808608739849,-71.0288756340738
100,42.38084925,-71.0286861204093
101,42.38091075,-71.0285963
102,42.380939549594,-71.0286700536295
103,42.3809329,-71.0284634907804
104,42.380992,-71.028533
105,42.3810009,-71.0282825796098
106,42.3810947367445,-71.0282645269086
107,42.38086585,-71.02815914025
108,42.3811473673469,-71.028215877551
109,42.3811473673469,-71.028215877551
110,42.3805453333333,-71.028145
111,42.38057255,-71.0281894944455
112,42.3805158666667,-71.028223
113,42.3805011333333,-71.028262
114,42.3804864,-71.028301
115,42.38045135,-71.0285333556239
116,42.3804569333333,-71.028379
117,42.3804422,-71.028418
